ID,Costo,Descuento,Peso,Tiempo_Exacto
7066,263,9,5390,0
7067,210,4,5683,0
7068,166,4,5107,0
7069,163,4,4862,0
7070,143,1,4402,1
7071,248,5,4212,0
7072,198,8,4940,0
7073,150,6,5355,0
7074,195,1,5004,0
7075,213,1,4266,0
7076,245,8,5982,1
7077,199,8,5557,1
7078,192,5,4142,1
7079,247,3,4582,0
7080,221,7,4741,1
7081,200,9,5193,0
7082,260,5,5540,0
7083,98,5,4643,0
7084,198,5,5719,0
7085,168,1,5698,1
7086,260,1,5134,0
7087,266,3,5773,1
7088,239,8,5366,1
7089,214,9,5801,0
7090,203,8,5929,0
7091,264,3,4320,1
7092,169,2,5607,0
7093,167,1,5749,0
7094,266,2,5671,1
7095,182,1,4303,0
7096,195,5,5339,1
7097,153,8,5198,0
7098,238,2,5369,1
7099,238,9,5186,0
7100,180,4,5500,0
7101,262,1,1177,0
7102,223,5,1484,1
7103,275,10,1924,0
7104,139,8,1691,1
7105,245,7,1884,1
7106,278,8,1967,0
7107,243,5,1118,0
7108,309,4,1151,0
7109,279,5,1836,0
7110,247,7,1461,1
7111,235,10,1393,0
7112,268,10,1660,0
7113,309,10,1782,0
7114,213,7,4490,0
7115,245,6,5051,0
7116,199,7,4377,1
7117,192,1,5669,1
7118,247,3,4832,0
7119,221,8,4523,0
7120,200,8,4944,0
7121,260,9,4224,0
7122,98,5,5188,0
7123,198,5,5025,1
7124,168,8,5276,1
7125,260,9,4730,1
7126,266,7,4639,0
7127,239,2,4425,0
7128,214,6,4573,1
7129,203,3,4196,0
7130,264,6,4025,1
7131,169,3,5957,1
7132,167,5,5042,1
7133,266,5,4102,1
7134,182,3,5555,0
7135,195,8,4944,1
7136,153,5,4624,0
7137,238,5,5907,1
7138,238,3,4046,0
7139,180,4,4408,0
7140,262,1,1696,0
7141,223,5,1678,0
7142,275,7,1349,0
7143,139,10,1081,1
7144,245,6,1437,1
7145,278,6,1761,0
7146,243,2,1637,0
7147,309,7,1880,0
7148,279,9,1128,0
7149,247,8,1941,0
7150,235,9,1032,1
7151,274,7,1875,1
7152,283,3,1374,1
7153,286,9,1282,1
7154,257,9,1329,0
7155,223,2,1400,0
7156,239,7,1001,1
7157,246,1,1400,1
7158,295,10,1587,0
7159,305,5,1588,0
7160,177,3,1148,0
7161,257,3,1262,1
7162,306,6,1123,0
7163,226,6,1704,1
7164,228,9,1381,0
7165,225,7,1476,0
7166,289,5,1864,1
7167,261,2,1409,0
7168,255,10,1886,0
7169,266,2,1510,1
7170,290,5,1784,0
7171,235,6,1460,0
7172,250,3,1490,1
7173,245,3,1409,0
7174,286,9,1096,1
7175,271,9,1989,0
7176,242,9,1192,1
7177,282,8,1091,1
7178,254,7,1003,0
7179,242,1,1004,1
7180,263,9,1551,0
7181,278,5,1126,1
7182,255,3,1624,1
7183,184,4,1330,1
7184,257,9,1108,1
7185,214,3,1983,1
7186,301,3,1200,1
7187,264,1,1273,0
7188,256,5,1080,1
7189,275,1,1507,0
7190,236,4,1953,0
7191,303,9,1224,1
7192,284,4,1652,1
7193,229,2,1279,0
7194,258,4,1665,1
7195,243,3,1066,1
7196,306,8,1378,0
7197,235,6,1386,0
7198,150,4,1021,0
7199,291,5,1112,1
7200,278,2,1038,1
7201,240,10,1986,0
7202,272,10,1534,1
7203,246,6,1911,0
7204,266,3,1090,0
7205,252,10,1015,1
7206,254,2,1824,0
7207,305,3,1426,1
7208,307,3,1406,0
7209,278,5,1180,0
7210,265,10,1897,0
7211,248,10,1005,0
7212,299,4,1052,1
7213,280,10,1866,1
7214,247,9,1228,0
7215,273,3,1361,1
7216,254,7,1638,1
7217,246,9,1876,0
7218,251,3,1433,0
7219,262,9,1400,0
7220,245,3,1956,1
7221,273,8,2000,0
7222,268,4,5006,0
7223,244,7,5337,0
7224,260,6,5044,0
7225,271,4,4108,0
7226,219,5,4919,1
7227,193,9,5354,0
7228,149,9,5979,0
7229,268,4,5909,0
7230,151,3,5039,0
7231,171,10,5211,0
7232,202,1,5220,1
7233,174,8,5627,1
7234,227,7,4041,0
7235,175,3,4143,0
7236,191,6,4586,1
7237,240,5,5734,1
7238,238,6,5092,0
7239,99,9,5470,0
7240,142,2,4619,0
7241,148,6,5473,1
7242,129,7,5554,1
7243,262,5,4506,0
7244,190,2,4460,0
7245,268,1,4704,0
7246,205,2,5294,0
7247,186,3,5818,0
7248,185,8,5545,0
7249,173,9,5432,0
7250,208,1,4999,0
7251,177,9,4881,0
7252,190,1,5065,1
7253,257,3,4895,1
7254,168,5,5183,0
7255,229,2,4447,1
7256,152,2,5396,0
7257,154,10,5670,0
7258,239,8,4975,0
7259,252,2,4888,1
7260,258,5,4363,1
7261,184,3,5430,1
7262,148,2,4065,1
7263,240,4,4447,1
7264,169,9,5580,0
7265,156,4,4519,1
7266,264,9,5555,1
7267,223,7,5832,1
7268,233,6,4275,1
7269,230,7,5891,0
7270,175,6,5341,1
7271,155,2,4534,0
7272,220,5,5864,0
7273,283,1,4115,0
7274,239,5,4084,1
7275,248,10,4813,0
7276,256,4,5068,1
7277,267,7,5746,1
7278,207,10,4092,1
7279,204,6,5926,1
7280,209,3,4407,0
7281,183,4,5866,0
7282,140,2,4636,1
7283,161,7,4799,1
7284,151,9,4908,0
7285,257,10,5095,0
7286,199,3,4067,0
7287,191,4,5851,1
7288,236,10,5755,1
7289,217,7,4723,1
7290,202,6,5716,0
7291,246,1,4273,1
7292,194,10,5024,0
7293,221,10,4715,1
7294,231,6,5482,0
7295,254,2,4426,0
7296,252,6,5266,1
7297,196,4,4569,0
7298,104,9,5652,0
7299,156,5,5987,1
7300,250,2,4183,0
7301,267,9,5940,0
7302,197,1,5210,1
7303,227,9,5465,0
7304,248,2,4075,0
7305,274,3,5157,0
7306,232,4,5877,0
7307,181,4,5966,1
7308,101,10,4353,0
7309,161,8,4348,1
7310,268,8,4219,0
7311,218,10,4967,0
7312,192,1,4308,1
7313,197,2,4277,0
7314,253,5,5624,0
7315,183,5,5326,0
7316,177,9,5311,0
7317,241,7,5134,1
7318,180,9,5105,1
7319,158,2,5221,0
7320,209,7,4808,1
7321,273,7,4058,1
7322,226,7,5600,0
7323,178,6,4576,0
7324,151,2,4529,0
7325,212,7,5022,0
7326,239,10,4410,0
7327,257,5,4183,0
7328,165,8,5813,0
7329,183,8,5690,1
7330,135,1,5013,0
7331,200,5,4686,0
7332,162,7,5294,0
7333,218,6,5288,1
7334,158,7,4744,0
7335,213,8,5214,1
7336,215,9,4940,0
7337,268,5,5195,0
7338,207,9,4252,0
7339,270,1,5675,0
7340,245,6,5366,1
7341,154,6,4705,1
7342,155,2,5446,0
7343,238,7,4709,0
7344,151,1,5179,0
7345,185,4,5926,0
7346,171,8,4826,0
7347,206,7,4185,1
7348,232,5,4255,1
7349,187,7,5524,1
7350,209,8,5884,1
7351,262,2,4015,0
7352,154,6,5540,1
7353,163,1,5194,0
7354,257,7,4869,0
7355,265,8,5087,1
7356,220,7,5503,0
7357,201,6,4953,0
7358,268,5,4400,1
7359,139,7,4550,0
7360,241,3,5051,0
7361,145,2,5665,0
7362,157,9,4990,0
7363,203,7,4185,0
7364,163,7,4463,0
7365,263,5,4010,1
7366,258,5,4562,0
7367,251,8,4228,1
7368,140,9,4558,0
7369,179,2,4071,1
7370,211,7,4734,0
7371,271,7,4569,0
7372,181,1,5444,0
7373,130,10,4726,0
7374,264,9,5841,1
7375,221,7,4856,0
7376,194,1,5931,0
7377,201,4,4857,1
7378,166,6,4523,1
7379,254,9,5658,1
7380,144,7,5496,0
7381,171,6,4236,0
7382,240,9,4986,1
7383,232,10,4576,1
7384,145,6,4403,0
7385,275,2,4086,1
7386,146,5,4032,1
7387,207,8,5066,1
7388,157,7,4385,0
7389,146,7,5245,1
7390,139,6,5667,1
7391,223,8,4178,1
7392,224,10,5674,0
7393,174,6,5064,1
7394,152,9,4224,0
7395,223,3,4480,0
7396,223,5,1010,1
7397,239,10,1429,0
7398,246,5,1622,0
7399,295,9,1235,0
7400,305,7,1099,1
7401,177,5,1854,0
7402,257,1,1778,1
7403,306,5,1490,1
7404,226,10,1174,0
7405,228,6,1727,1
7406,225,6,1082,0
7407,289,10,1385,0
7408,261,10,1713,0
7409,255,4,1634,0
7410,266,8,1592,1
7411,290,3,1544,1
7412,235,4,1839,1
7413,250,8,1689,0
7414,245,5,1293,1
7415,286,7,1132,1
7416,271,5,1184,1
7417,242,4,1791,1
7418,282,7,1260,1
7419,254,9,1654,1
7420,242,3,1444,1
7421,263,10,1995,0
7422,278,1,1210,0
7423,255,9,1575,0
7424,184,3,1705,1
7425,257,2,1012,0
7426,214,7,1693,0
7427,130,10,4363,0
7428,264,3,5835,1
7429,221,10,4126,0
7430,194,7,4809,0
7431,201,2,4440,0
7432,166,6,4765,0
7433,254,5,4985,1
7434,144,7,5351,1
7435,171,9,5252,0
7436,240,4,5219,1
7437,232,10,4345,0
7438,145,9,4243,0
7439,275,10,5066,0
7440,146,9,4128,0
7441,207,3,4083,0
7442,157,3,4878,1
7443,146,7,4576,0
7444,139,2,5012,1
7445,223,5,4439,1
7446,224,1,5603,0
7447,174,10,4902,1
7448,152,5,5325,1
7449,223,4,4704,0
7450,223,2,1232,1
7451,239,6,1986,1
7452,246,4,1489,0
7453,295,10,1217,1
7454,305,6,1787,1
7455,177,4,1560,1
7456,257,8,1409,0
7457,306,5,1703,1
7458,226,10,1348,1
7459,228,6,1853,1
7460,225,9,1646,1
7461,289,5,1918,1
7462,261,5,1837,1
7463,255,9,1156,1
7464,266,7,1440,0
7465,290,6,1929,0
7466,235,9,1821,1
7467,250,2,1969,1
7468,245,5,1996,1
7469,286,1,1636,0
7470,271,8,1132,1
7471,242,8,1419,1
7472,282,6,1744,1
7473,254,2,1573,1
7474,242,1,1824,1
7475,263,2,1625,0
7476,246,4,1257,1
7477,251,8,1616,1
7478,262,4,1509,1
7479,245,1,1924,1
7480,273,7,1409,0
7481,272,9,1188,1
7482,269,4,1454,0
7483,263,5,1874,0
7484,284,7,1584,0
7485,232,10,1916,0
7486,219,9,1071,0
7487,206,5,1679,0
7488,242,8,1382,1
7489,250,8,1247,1
7490,267,8,1892,1
7491,269,1,1872,0
7492,248,1,1415,1
7493,154,7,1915,0
7494,239,4,1399,0
7495,269,3,1118,0
7496,239,8,1048,0
7497,237,1,1526,0
7498,231,3,1075,0
7499,249,5,1662,1
7500,262,5,1418,1
7501,300,10,1179,0
7502,265,3,1357,1
7503,270,6,1836,1
7504,265,8,1555,0
7505,263,1,1258,1
7506,305,3,1872,0
7507,253,6,1344,1
7508,248,9,1973,0
7509,290,3,1710,0
7510,239,10,1042,1
7511,282,2,1566,0
7512,275,3,1107,0
7513,268,5,1876,1
7514,253,10,1962,0
7515,294,10,1148,0
7516,240,7,1255,0
7517,228,5,1844,0
7518,179,3,5159,1
7519,260,2,4071,0
7520,155,2,4094,1
7521,204,1,4133,0
7522,247,9,4284,1
7523,213,7,5947,0
7524,252,4,5119,1
7525,165,10,4351,0
7526,174,3,4846,1
7527,157,6,5187,0
7528,177,4,4550,0
7529,140,3,5713,0
7530,204,3,5723,1
7531,174,10,4998,1
7532,148,4,5437,0
7533,166,8,4759,1
7534,232,5,5607,1
7535,191,7,5507,1
7536,270,4,5566,0
7537,263,4,4042,1
7538,214,3,5595,1
7539,153,9,4404,0
7540,218,6,4594,0
7541,201,10,5121,1
7542,265,9,5508,0
7543,226,4,4604,1
7544,155,6,5033,1
7545,146,7,4524,1
7546,177,9,4890,1
7547,171,6,4209,1
7548,149,2,4026,1
7549,268,8,5385,1
7550,150,2,5502,0
7551,217,9,5554,1
7552,205,10,4086,0
7553,220,6,5543,0
7554,168,10,4583,1
7555,203,1,5356,1
7556,235,7,4013,1
7557,261,4,5482,1
7558,266,2,5298,0
7559,154,6,5659,1
7560,268,2,4543,0
7561,169,4,5485,1
7562,165,2,4176,1
7563,171,7,5190,1
7564,275,6,4450,0
7565,184,7,5438,0
7566,236,4,4800,0
7567,261,9,5116,1
7568,251,7,5368,1
7569,202,3,4003,1
7570,155,4,4397,0
7571,157,2,5715,1
7572,191,2,5189,0
7573,194,6,4295,1
7574,154,6,4675,1
7575,270,5,4843,1
7576,259,8,4223,1
7577,156,9,4098,0
7578,236,7,4308,0
7579,188,7,5720,0
7580,183,3,4842,0
7581,149,6,5508,0
7582,199,7,5740,0
7583,245,2,4297,1
7584,158,1,5438,0
7585,146,3,5489,0
7586,260,8,4586,1
7587,238,10,5508,0
7588,201,8,5529,0
7589,220,7,5894,1
7590,172,7,4834,0
7591,274,7,4477,1
7592,169,3,5692,0
7593,256,1,5352,1
7594,150,1,5211,0
7595,176,10,5284,1
7596,269,9,5672,0
7597,224,10,4380,1
7598,201,5,5137,0
7599,179,2,4085,0
7600,245,1,5743,0
7601,139,2,4041,1
7602,261,4,4307,1
7603,147,1,5454,0
7604,240,7,4818,1
7605,224,6,5115,0
7606,236,2,4298,0
7607,173,8,4797,1
7608,201,2,5361,0
7609,140,7,4799,1
7610,203,3,5440,0
7611,173,8,5979,0
7612,198,4,4564,0
7613,273,2,5712,0
7614,131,8,4005,1
7615,178,10,5382,1
7616,175,8,5944,1
7617,145,2,4686,1
7618,256,5,4970,1
7619,175,5,5445,1
7620,170,5,4574,0
7621,206,2,5443,0
7622,145,4,5801,0
7623,266,3,5195,0
7624,183,3,4071,1
7625,210,2,4079,1
7626,134,7,5610,0
7627,223,10,5243,1
7628,223,5,4373,1
7629,255,3,5616,0
7630,270,6,5212,0
7631,260,7,5684,0
7632,225,8,4725,0
7633,237,4,4697,1
7634,111,7,5988,1
7635,230,4,5363,0
7636,193,5,5706,0
7637,162,10,4235,0
7638,195,3,4743,0
7639,123,4,5284,0
7640,248,10,5211,0
7641,151,4,5610,1
7642,252,2,5226,0
7643,134,5,5090,0
7644,189,4,4160,0
7645,159,6,4990,1
7646,173,6,4963,0
7647,254,6,4934,0
7648,241,5,5666,0
7649,262,1,4357,0
7650,265,2,5416,1
7651,201,8,5355,1
7652,233,9,5539,0
7653,164,6,5603,0
7654,180,1,5622,0
7655,199,1,4490,1
7656,140,8,4065,1
7657,140,5,4347,1
7658,146,9,5631,0
7659,216,4,4409,1
7660,159,9,4099,1
7661,222,4,5857,0
7662,240,8,4319,1
7663,189,9,4278,1
7664,252,9,5050,0
7665,149,7,4598,0
7666,199,6,4417,1
7667,244,7,4172,0
7668,272,8,1816,0
7669,269,3,1667,1
7670,263,8,1257,0
7671,284,9,1436,0
7672,232,6,1246,0
7673,219,2,1475,1
7674,206,1,1593,0
7675,242,2,1717,1
7676,250,4,1438,0
7677,267,9,1378,1
7678,269,3,1022,0
7679,189,3,4617,0
7680,159,3,5691,0
7681,173,2,4351,0
7682,254,5,4764,1
7683,241,9,4965,0
7684,262,3,4064,1
7685,265,7,4883,0
7686,201,5,4592,1
7687,233,1,4255,1
7688,164,10,4134,0
7689,180,10,5666,1
7690,199,8,4164,1
7691,140,2,5481,0
7692,140,2,5042,0
7693,146,7,5204,0
7694,216,2,5672,0
7695,159,6,4295,0
7696,222,6,4199,1
7697,240,1,4638,0
7698,189,1,4997,1
7699,252,6,4630,1
7700,149,7,5434,0
7701,199,6,5210,1
7702,244,7,4761,0
7703,272,2,1754,0
7704,269,6,1630,0
7705,263,1,1605,1
7706,284,9,1845,1
7707,232,2,1057,1
7708,219,9,1483,1
7709,206,9,1074,1
7710,242,5,1820,0
7711,250,4,1111,1
7712,267,10,1067,0
7713,269,3,1665,0
7714,240,3,1079,0
7715,228,6,1726,1
7716,262,6,1887,1
7717,306,1,1815,1
7718,276,3,1136,0
7719,183,3,1504,0
7720,239,1,1239,0
7721,285,2,1516,0
7722,229,9,1883,1
7723,308,7,1563,1
7724,293,10,1534,1
7725,247,4,1623,1
7726,260,9,1667,1
7727,308,6,1113,0
7728,274,2,1748,1
7729,236,6,1552,0
7730,291,1,1817,1
7731,247,9,1499,0
7732,217,3,1007,1
7733,246,4,1555,0
7734,301,2,1083,0
7735,259,4,1991,1
7736,275,6,1438,0
7737,309,8,1289,1
7738,232,3,1540,0
7739,244,7,1007,0
7740,267,9,1716,1
7741,254,2,1071,0
7742,270,8,1631,1
7743,301,10,1747,1
7744,221,5,1608,1
7745,243,9,1312,1
7746,264,1,1711,1
7747,228,9,1044,0
7748,262,5,1916,1
7749,270,9,1167,0
7750,131,1,1628,0
7751,257,1,1405,1
7752,245,1,1472,0
7753,272,5,1868,1
7754,284,7,1153,0
7755,285,6,1591,1
7756,250,9,1618,0
7757,272,7,1067,1
7758,254,3,1248,0
7759,217,5,1360,1
7760,253,10,1166,1
7761,276,6,1793,0
7762,241,4,1145,0
7763,259,1,1357,0
7764,272,10,1171,1
7765,280,6,1735,1
7766,257,7,1090,0
7767,282,9,1417,1
7768,268,9,1354,1
7769,238,10,1841,1
7770,310,6,1003,1
7771,187,5,5691,0
7772,167,1,5301,0
7773,197,9,4429,0
7774,214,5,4708,0
7775,174,8,4295,0
7776,239,1,5482,1
7777,249,8,5940,0
7778,141,2,4124,1
7779,179,5,4325,1
7780,253,8,5030,1
7781,219,9,4086,0
7782,249,2,5720,1
7783,196,9,4431,0
7784,244,9,5634,0
7785,144,2,4264,0
7786,240,6,4964,0
7787,222,1,4834,1
7788,246,5,5029,1
7789,188,4,4887,0
7790,153,3,4829,0
7791,151,7,4437,0
7792,237,8,5668,1
7793,194,4,5383,1
7794,241,5,4861,1
7795,209,3,5607,0
7796,160,10,5642,1
7797,251,2,4800,0
7798,193,3,5026,0
7799,169,5,5743,0
7800,234,1,4455,1
7801,192,4,4518,0
7802,160,7,5754,0
7803,201,1,4548,1
7804,260,9,4239,0
7805,244,10,5181,0
7806,219,9,5263,1
7807,219,2,4422,1
7808,175,6,5150,0
7809,196,2,4474,0
7810,230,4,5189,1
7811,262,2,4783,1
7812,228,7,5913,0
7813,138,8,5714,0
7814,240,4,4787,0
7815,104,9,5211,1
7816,261,10,4035,0
7817,181,4,4399,1
7818,152,4,4699,1
7819,215,3,5185,1
7820,266,7,4486,0
7821,265,9,5135,1
7822,142,8,5372,0
7823,169,1,4500,1
7824,257,4,5196,1
7825,142,9,4234,0
7826,233,4,5408,0
7827,136,9,5038,0
7828,173,10,4736,0
7829,221,10,4927,1
7830,204,10,5610,1
7831,149,2,5724,1
7832,166,7,5990,1
7833,265,2,5164,1
7834,140,8,5253,1
7835,234,9,4868,1
7836,139,6,5181,0
7837,232,8,5629,1
7838,187,4,5640,0
7839,197,3,4890,1
7840,273,5,5223,0
7841,201,7,4890,0
7842,201,2,4865,1
7843,227,10,5782,1
7844,171,1,4783,1
7845,192,7,5069,1
7846,226,2,4831,1
7847,252,6,4040,1
7848,177,7,4243,1
7849,211,5,4058,1
7850,170,1,4912,0
7851,118,7,5510,0
7852,146,3,5225,1
7853,150,6,4565,0
7854,243,3,5700,1
7855,135,6,4335,1
7856,209,6,5899,1
7857,217,2,5461,1
7858,287,10,5972,0
7859,239,4,4022,0
7860,189,2,4636,1
7861,139,10,4648,0
7862,255,8,5865,0
7863,132,4,5461,0
7864,136,4,5060,1
7865,143,6,4761,1
7866,201,8,4394,0
7867,278,2,4361,1
7868,213,4,4367,0
7869,202,5,4456,0
7870,240,6,5045,1
7871,223,7,4671,1
7872,193,2,5975,1
7873,224,8,4908,0
7874,202,7,5818,0
7875,236,1,4082,0
7876,216,9,5107,1
7877,229,7,5324,1
7878,275,1,5394,1
7879,250,8,5067,0
7880,196,10,4433,1
7881,220,1,5289,0
7882,152,8,4430,0
7883,186,7,5522,0
7884,189,3,5866,1
7885,222,1,5362,1
7886,139,7,5317,0
7887,169,6,4253,1
7888,137,9,5016,0
7889,212,5,5339,0
7890,230,5,4450,1
7891,262,7,5141,1
7892,166,8,5192,0
7893,99,8,5872,0
7894,263,7,5395,1
7895,223,8,4310,1
7896,220,7,5653,0
7897,242,8,5915,1
7898,163,6,5912,0
7899,273,2,4219,1
7900,261,9,5385,0
7901,179,8,5198,1
7902,182,10,4128,1
7903,202,6,5030,0
7904,154,8,4820,0
7905,224,8,5754,1
7906,139,4,5531,0
7907,256,6,5375,0
7908,251,7,4038,0
7909,254,10,4148,0
7910,181,6,5423,0
7911,254,7,5637,0
7912,239,7,4942,0
7913,167,6,5101,0
7914,192,9,4140,0
7915,163,5,5021,0
7916,213,6,4747,0
7917,230,4,4018,1
7918,264,3,4970,0
7919,182,6,4121,1
7920,223,4,4905,1
7921,261,9,4158,0
7922,248,10,5783,0
7923,169,5,5347,0
7924,188,6,4031,1
7925,142,5,4429,0
7926,208,5,5707,1
7927,239,1,4247,0
7928,218,5,4303,1
7929,137,3,4962,1
7930,97,4,5801,0
7931,242,9,5151,1
7932,153,4,4499,1
7933,188,6,5713,0
7934,272,8,5328,1
7935,165,10,4080,1
7936,218,3,5692,1
7937,153,4,5161,0
7938,250,4,4016,0
7939,204,7,5359,0
7940,154,10,5674,1
7941,233,5,5361,0
7942,225,8,4718,1
7943,269,3,4488,0
7944,173,7,4978,1
7945,145,8,5127,0
7946,242,6,5866,0
7947,255,8,4091,1
7948,254,5,4104,1
7949,150,2,4383,0
7950,201,6,5128,0
7951,262,5,1751,0
7952,306,8,1465,0
7953,276,9,1319,0
7954,183,3,1336,1
7955,239,7,1859,1
7956,285,10,1935,1
7957,229,6,1857,0
7958,308,6,1154,0
7959,293,7,1477,0
7960,247,7,1831,0
7961,260,3,1434,0
7962,308,5,1705,0
7963,274,7,1293,0
7964,236,4,1123,1
7965,291,1,1796,0
7966,223,7,5738,0
7967,261,8,5006,1
7968,248,6,5621,0
7969,169,6,4213,0
7970,188,1,4856,0
7971,142,7,4780,0
7972,208,6,5266,0
7973,239,7,5384,0
7974,218,9,4435,1
7975,137,1,4861,0
7976,97,4,4375,0
7977,242,5,4127,0
7978,153,4,5761,1
7979,188,3,4835,1
7980,272,7,4042,1
7981,165,7,5856,0
7982,218,3,5039,0
7983,153,5,5162,0
7984,250,1,4747,0
7985,204,1,4038,1
7986,154,7,5317,0
7987,233,7,4272,1
7988,225,8,5623,0
7989,269,2,5616,1
7990,173,1,5789,0
7991,145,5,5802,1
7992,242,2,4806,1
7993,255,2,5282,0
7994,254,6,5121,0
7995,150,10,5767,1
7996,201,4,4295,0
7997,262,8,1493,1
7998,306,4,1449,1
7999,276,2,1120,1
8000,183,2,1158,1
8001,239,1,1518,1
8002,285,2,1491,1
8003,229,9,1733,0
8004,308,10,1152,1
8005,293,8,1145,1
8006,247,6,1537,0
8007,260,8,1324,1
8008,308,7,1841,1
8009,282,1,1857,1
8010,268,3,1586,0
8011,238,7,1848,0
8012,254,7,1064,0
8013,252,3,1474,0
8014,254,9,1594,0
8015,263,8,1426,1
8016,256,6,1551,0
8017,264,8,1755,0
8018,237,2,1357,1
8019,226,6,1510,1
8020,289,3,1656,1
8021,281,9,1970,0
8022,258,4,1032,0
8023,263,8,1635,0
8024,245,2,1937,0
8025,296,8,1826,1
8026,286,5,1866,1
8027,252,1,1756,0
8028,301,7,1393,1
8029,290,4,1488,0
8030,247,6,1297,1
8031,238,3,1965,1
8032,263,10,1059,0
8033,263,3,1740,1
8034,248,3,1046,1
8035,289,1,1178,0
8036,256,1,1927,1
8037,287,7,1837,1
8038,250,10,1026,1
8039,301,1,1966,1
8040,245,3,1537,0
8041,226,8,1133,0
8042,272,8,1045,0
8043,307,3,1578,1
8044,138,6,1604,0
8045,248,8,1810,0
8046,307,8,1511,1
8047,256,6,1507,0
8048,301,8,1443,0
8049,245,10,1610,1
8050,168,2,1227,1
8051,295,10,1600,0
8052,299,9,1527,0
8053,253,9,1488,0
8054,269,5,1073,0
8055,267,10,1818,0
8056,212,7,4411,1
8057,258,1,5719,0
8058,136,6,4911,1
8059,101,1,5560,0
8060,191,3,5578,0
8061,186,3,4287,0
8062,104,7,5590,0
8063,201,3,4797,0
8064,235,10,4172,0
8065,271,3,5204,0
8066,133,5,5989,1
8067,256,6,4814,1
8068,225,2,4438,1
8069,202,4,4134,1
8070,214,1,4717,0
8071,217,3,4209,0
8072,241,3,5672,0
8073,263,10,5997,0
8074,273,9,4221,0
8075,199,9,5016,0
8076,198,9,5382,0
8077,101,6,5080,1
8078,155,10,5483,1
8079,155,2,5661,1
8080,117,4,4666,0
8081,262,5,5747,1
8082,142,8,5468,1
8083,115,7,4609,0
8084,175,6,4600,1
8085,239,9,5363,1
8086,171,3,4271,0
8087,174,8,4348,0
8088,164,1,5492,0
8089,262,4,5738,0
8090,262,7,4422,1
8091,245,4,5449,0
8092,184,2,4875,0
8093,231,10,4892,1
8094,226,2,5600,0
8095,211,2,5851,0
8096,266,3,4578,0
8097,216,4,4309,1
8098,153,5,5743,1
8099,242,9,4717,0
8100,282,6,5182,1
8101,165,10,4574,0
8102,146,9,4944,1
8103,113,5,4743,0
8104,161,1,5757,0
8105,219,8,4518,0
8106,237,1,5261,0
8107,246,5,4384,0
8108,229,3,5471,0
8109,195,1,4224,0
8110,160,5,4522,1
8111,144,6,5983,0
8112,217,3,5602,0
8113,240,6,4412,0
8114,210,8,4011,0
8115,249,9,5459,1
8116,178,3,5520,1
8117,224,6,4493,0
8118,142,10,4915,1
8119,163,10,5529,1
8120,261,10,4632,0
8121,151,5,4767,1
8122,197,3,4715,1
8123,155,1,4182,1
8124,152,2,4809,0
8125,275,3,5008,0
8126,102,4,5936,1
8127,285,4,4401,0
8128,248,10,4366,1
8129,274,7,5036,1
8130,104,6,4323,1
8131,176,10,5456,0
8132,237,1,4369,0
8133,247,9,5095,0
8134,212,6,4463,0
8135,226,1,4532,0
8136,213,7,5415,0
8137,177,1,5282,0
8138,235,6,4633,1
8139,263,2,5741,1
8140,181,10,5337,0
8141,178,2,4122,0
8142,243,4,4130,1
8143,230,2,4742,1
8144,106,6,5867,0
8145,266,2,4867,0
8146,284,1,4171,1
8147,233,9,4751,1
8148,200,2,4777,1
8149,176,1,5292,0
8150,279,4,4405,1
8151,164,9,5070,0
8152,163,10,5002,1
8153,254,3,4404,0
8154,234,2,4269,0
8155,191,8,4021,1
8156,224,5,4214,1
8157,250,5,4232,0
8158,101,8,4146,0
8159,227,6,5058,0
8160,173,4,5521,0
8161,209,6,4384,0
8162,241,4,4132,0
8163,257,9,5972,0
8164,146,3,4345,1
8165,129,3,5444,1
8166,285,9,4768,1
8167,133,5,5213,1
8168,185,1,4786,0
8169,193,8,5714,0
8170,228,5,4974,1
8171,179,5,5058,0
8172,224,9,4896,0
8173,279,1,5855,0
8174,181,4,5717,0
8175,198,9,4526,0
8176,193,4,5817,0
8177,184,1,4208,1
8178,139,9,5920,0
8179,210,5,4560,1
8180,225,2,4520,1
8181,189,5,4738,0
8182,164,4,5736,0
8183,196,1,5303,1
8184,246,1,4533,0
8185,188,10,4571,1
8186,250,4,4380,0
8187,156,2,5795,1
8188,218,6,5480,1
8189,172,5,5791,0
8190,259,3,4380,0
8191,231,9,4623,1
8192,224,4,4271,0
8193,201,7,4048,0
8194,189,5,4374,0
8195,265,10,4565,0
8196,147,5,5357,1
8197,195,6,5783,0
8198,216,7,5891,0
8199,148,5,4031,0
8200,180,7,4200,1
8201,169,7,5976,0
8202,200,7,5400,0
8203,255,10,5632,0
8204,238,1,4051,0
8205,163,5,5088,1
8206,177,7,4031,1
8207,206,5,5785,1
8208,175,2,5272,0
8209,247,5,4250,0
8210,152,4,5809,0
8211,162,8,5394,0
8212,206,5,5915,0
8213,186,6,5540,0
8214,179,4,4487,0
8215,172,7,4929,0
8216,158,7,4865,0
8217,143,9,4060,0
8218,171,7,4994,0
8219,175,4,4426,0
8220,173,8,4040,1
8221,268,10,4531,0
8222,232,8,5923,0
8223,203,9,4217,0
8224,140,3,5300,0
8225,138,10,4327,1
8226,262,9,5146,0
8227,245,9,4024,1
8228,224,10,4806,1
8229,186,4,4585,0
